ano,categoria,setor_detalhado,ganho_medio_mensal
2013,07. Profissionais não qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,792.7
2013,08. Praticantes e aprendizes,"A. Agricultura, produção animal, caça, floresta e pesca",649.3
2013,08. Praticantes e aprendizes,B. Indústrias extrativas,897.6
2013,08. Praticantes e aprendizes,C. Indústrias transformadoras,664.1
2013,08. Praticantes e aprendizes,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",897.0
2013,08. Praticantes e aprendizes,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",675.4
2013,08. Praticantes e aprendizes,F. Construção,686.9
2013,08. Praticantes e aprendizes,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",641.9
2013,08. Praticantes e aprendizes,H. Transportes e armazenagem,792.4
2013,08. Praticantes e aprendizes,"I. Alojamento, restauração e similares",563.1
2013,08. Praticantes e aprendizes,J. Atividades de informação e de comunicação,1176.3
2013,08. Praticantes e aprendizes,K. Atividades financeiras e de seguros,767.7
2013,08. Praticantes e aprendizes,L. Atividades imobiliárias,662.5
2013,08. Praticantes e aprendizes,"M. Atividades de consultoria, científicas, técnicas e similares",739.9
2013,08. Praticantes e aprendizes,N. Atividades administrativas e dos serviços de apoio,765.1
2013,08. Praticantes e aprendizes,"O. Administração Pública e Defesa, e Segurança Social obrigatória",725.2
2013,08. Praticantes e aprendizes,P. Educação,687.8
2013,08. Praticantes e aprendizes,Q. Atividades de saúde humana e apoio  social,678.7
2013,08. Praticantes e aprendizes,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",673.9
2013,08. Praticantes e aprendizes,S. Outras atividades de serviços,559.9
2013,08. Praticantes e aprendizes,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,0.0
2013,09. Ignorado,"A. Agricultura, produção animal, caça, floresta e pesca",0.0
2013,09. Ignorado,B. Indústrias extrativas,0.0
2013,09. Ignorado,C. Indústrias transformadoras,0.0
2013,09. Ignorado,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",0.0
2013,09. Ignorado,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",0.0
2013,09. Ignorado,F. Construção,0.0
2013,09. Ignorado,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",0.0
2013,09. Ignorado,H. Transportes e armazenagem,0.0
2013,09. Ignorado,"I. Alojamento, restauração e similares",0.0
2013,09. Ignorado,J. Atividades de informação e de comunicação,0.0
2013,09. Ignorado,K. Atividades financeiras e de seguros,0.0
2013,09. Ignorado,L. Atividades imobiliárias,0.0
2013,09. Ignorado,"M. Atividades de consultoria, científicas, técnicas e similares",0.0
2013,09. Ignorado,N. Atividades administrativas e dos serviços de apoio,0.0
2013,09. Ignorado,"O. Administração Pública e Defesa, e Segurança Social obrigatória",0.0
2013,09. Ignorado,P. Educação,0.0
2013,09. Ignorado,Q. Atividades de saúde humana e apoio  social,0.0
2013,09. Ignorado,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",0.0
2013,09. Ignorado,S. Outras atividades de serviços,0.0
2013,09. Ignorado,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,0.0
2014,01. Quadros superiores,"A. Agricultura, produção animal, caça, floresta e pesca",1522.4
2014,01. Quadros superiores,B. Indústrias extrativas,2827.7
2014,01. Quadros superiores,C. Indústrias transformadoras,2664.4
2014,01. Quadros superiores,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",4398.9
2014,01. Quadros superiores,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",2208.5
2014,01. Quadros superiores,F. Construção,2030.2
2014,01. Quadros superiores,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",2263.1
2014,01. Quadros superiores,H. Transportes e armazenagem,3410.0
2014,01. Quadros superiores,"I. Alojamento, restauração e similares",1633.8
2014,01. Quadros superiores,J. Atividades de informação e de comunicação,2373.8
2014,01. Quadros superiores,K. Atividades financeiras e de seguros,3948.4
2014,01. Quadros superiores,L. Atividades imobiliárias,1997.1
2014,01. Quadros superiores,"M. Atividades de consultoria, científicas, técnicas e similares",2060.1
2014,01. Quadros superiores,N. Atividades administrativas e dos serviços de apoio,2644.0
2014,01. Quadros superiores,"O. Administração Pública e Defesa, e Segurança Social obrigatória",2777.1
2014,01. Quadros superiores,P. Educação,1769.8
2014,01. Quadros superiores,Q. Atividades de saúde humana e apoio  social,1970.8
2014,01. Quadros superiores,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",2292.3
2014,01. Quadros superiores,S. Outras atividades de serviços,1823.7
2014,01. Quadros superiores,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,2537.6
2014,02. Quadros médios,"A. Agricultura, produção animal, caça, floresta e pesca",1045.4
2014,02. Quadros médios,B. Indústrias extrativas,2656.4
2014,02. Quadros médios,C. Indústrias transformadoras,1792.6
2014,02. Quadros médios,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",2912.7
2014,02. Quadros médios,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1761.1
2014,02. Quadros médios,F. Construção,1567.2
2014,02. Quadros médios,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1640.9
2014,02. Quadros médios,H. Transportes e armazenagem,2502.2
2014,02. Quadros médios,"I. Alojamento, restauração e similares",1254.0
2014,02. Quadros médios,J. Atividades de informação e de comunicação,1663.8
2014,02. Quadros médios,K. Atividades financeiras e de seguros,2847.0
2014,02. Quadros médios,L. Atividades imobiliárias,1423.2
2014,02. Quadros médios,"M. Atividades de consultoria, científicas, técnicas e similares",1319.2
2014,02. Quadros médios,N. Atividades administrativas e dos serviços de apoio,1554.0
2014,02. Quadros médios,"O. Administração Pública e Defesa, e Segurança Social obrigatória",1637.0
2014,02. Quadros médios,P. Educação,1536.2
2014,02. Quadros médios,Q. Atividades de saúde humana e apoio  social,1362.7
2014,02. Quadros médios,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",1551.9
2014,02. Quadros médios,S. Outras atividades de serviços,1378.0
2014,02. Quadros médios,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1787.1
2014,"03. Encarregados, contra mestres e chefes de equipa","A. Agricultura, produção animal, caça, floresta e pesca",1104.4
2014,"03. Encarregados, contra mestres e chefes de equipa",B. Indústrias extrativas,1563.9
2014,"03. Encarregados, contra mestres e chefes de equipa",C. Indústrias transformadoras,1525.3
2014,"03. Encarregados, contra mestres e chefes de equipa","D. Eletricidade, gás, vapor, água quente e fria e ar frio",2798.1
2014,"03. Encarregados, contra mestres e chefes de equipa","E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1498.3
2014,"03. Encarregados, contra mestres e chefes de equipa",F. Construção,1252.2
2014,"03. Encarregados, contra mestres e chefes de equipa","G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1490.7
2014,"03. Encarregados, contra mestres e chefes de equipa",H. Transportes e armazenagem,1837.2
2014,"03. Encarregados, contra mestres e chefes de equipa","I. Alojamento, restauração e similares",1178.6
2014,"03. Encarregados, contra mestres e chefes de equipa",J. Atividades de informação e de comunicação,1955.9
2014,"03. Encarregados, contra mestres e chefes de equipa",K. Atividades financeiras e de seguros,1975.1
2014,"03. Encarregados, contra mestres e chefes de equipa",L. Atividades imobiliárias,1489.4
2014,"03. Encarregados, contra mestres e chefes de equipa","M. Atividades de consultoria, científicas, técnicas e similares",1796.1
2014,"03. Encarregados, contra mestres e chefes de equipa",N. Atividades administrativas e dos serviços de apoio,1421.1
2014,"03. Encarregados, contra mestres e chefes de equipa","O. Administração Pública e Defesa, e Segurança Social obrigatória",1412.4
2014,"03. Encarregados, contra mestres e chefes de equipa",P. Educação,1424.0
2014,"03. Encarregados, contra mestres e chefes de equipa",Q. Atividades de saúde humana e apoio  social,1184.6
2014,"03. Encarregados, contra mestres e chefes de equipa","R. Atividades artísticas, de espetáculos, desportivas e recreativas",1548.4
2014,"03. Encarregados, contra mestres e chefes de equipa",S. Outras atividades de serviços,1517.3
2014,"03. Encarregados, contra mestres e chefes de equipa",U. Atividades dos organismos internacionais e outras instituições extra-territoriais,2349.4
2014,04. Profissionais altamente qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",917.1
2014,04. Profissionais altamente qualificados,B. Indústrias extrativas,1659.9
2014,04. Profissionais altamente qualificados,C. Indústrias transformadoras,1350.7
2014,04. Profissionais altamente qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",2722.0
2014,04. Profissionais altamente qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1248.2
2014,04. Profissionais altamente qualificados,F. Construção,1233.8
2014,04. Profissionais altamente qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1353.2
2014,04. Profissionais altamente qualificados,H. Transportes e armazenagem,1818.2
2014,04. Profissionais altamente qualificados,"I. Alojamento, restauração e similares",820.6
2014,04. Profissionais altamente qualificados,J. Atividades de informação e de comunicação,1530.4
2014,04. Profissionais altamente qualificados,K. Atividades financeiras e de seguros,2025.0
2014,04. Profissionais altamente qualificados,L. Atividades imobiliárias,1077.0
2014,04. Profissionais altamente qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",1242.0
2014,04. Profissionais altamente qualificados,N. Atividades administrativas e dos serviços de apoio,1116.1
2014,04. Profissionais altamente qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",1310.5
2014,04. Profissionais altamente qualificados,P. Educação,983.7
2014,04. Profissionais altamente qualificados,Q. Atividades de saúde humana e apoio  social,1052.4
2014,04. Profissionais altamente qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",4011.3
2014,04. Profissionais altamente qualificados,S. Outras atividades de serviços,1082.5
2014,04. Profissionais altamente qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,2037.8
2014,05. Profissionais qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",868.8
2014,05. Profissionais qualificados,B. Indústrias extrativas,1119.7
2014,05. Profissionais qualificados,C. Indústrias transformadoras,858.8
2014,05. Profissionais qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",2168.6
2014,05. Profissionais qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",996.6
2014,05. Profissionais qualificados,F. Construção,820.8
2014,05. Profissionais qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",861.6
2014,05. Profissionais qualificados,H. Transportes e armazenagem,987.2
2014,05. Profissionais qualificados,"I. Alojamento, restauração e similares",700.8
2014,05. Profissionais qualificados,J. Atividades de informação e de comunicação,1111.4
